1.240902247176856488e+00 2.087833755097370272e+02 1.027698153460977926e+00 1.437029945917933560e+01 2.437570000000000000e+05
1.247174839144687519e+00 2.080193764472392957e+02 7.399904559882192201e-01 1.227236654900904078e+01 2.479830000000000000e+05
1.253465459933442272e+00 2.067528901445834606e+02 -2.131926967384583926e-01 1.428830757650613315e+01 2.502730000000000000e+05
1.259749951892178421e+00 2.057490595923073329e+02 -8.031442403979694999e-01 1.362397496114848217e+01 2.523730000000000000e+05
1.266032143127253873e+00 2.036476747872118835e+02 9.938311034806238675e-01 1.331706869203246413e+01 2.554470000000000000e+05
1.272316288472006507e+00 2.039552809417430979e+02 1.131608640184469827e+00 1.362004596268935686e+01 2.570890000000000000e+05
1.278604155058621350e+00 2.024801045086279601e+02 -1.817451046081894228e+00 1.373439465929580194e+01 2.612370000000000000e+05
1.284886588933593865e+00 2.012649858978950022e+02 -2.014540530017978615e-01 1.418640182882530176e+01 2.616670000000000000e+05
1.291175420066583257e+00 2.000322613649195773e+02 4.435065611981596767e-01 1.064627521414420031e+01 2.668890000000000000e+05
1.297465726373772332e+00 1.999443749533677419e+02 -6.560044450440661867e-01 1.075850776286211108e+01 2.670490000000000000e+05
1.303741827011944299e+00 1.987398229160014012e+02 -7.682295499900417823e-01 1.315417878271466456e+01 2.705770000000000000e+05
1.310017322922761851e+00 1.973820688629795370e+02 -3.977134953367641446e-01 1.328878321288319242e+01 2.726430000000000000e+05
1.316301447662886703e+00 1.970030761893166300e+02 3.822027146287881316e-01 1.204040323401484969e+01 2.762050000000000000e+05
1.322586760363303249e+00 1.962260653388718481e+02 1.310983904233753883e+00 1.192601792202004418e+01 2.781690000000000000e+05
1.328865492452874664e+00 1.943818064652788280e+02 -1.277775222970403579e+00 1.179426947683352545e+01 2.808190000000000000e+05
1.335144804954555564e+00 1.939105713486195270e+02 -7.067914618077864031e-01 1.397999911752814306e+01 2.836290000000000000e+05
1.341440516272275119e+00 1.931770491592235999e+02 -5.958498801467710937e-01 1.242389799932113448e+01 2.877370000000000000e+05
1.347730868417094552e+00 1.922584418834780422e+02 -2.159617620403409266e-01 1.244279842523023660e+01 2.882290000000000000e+05
1.354001589994877630e+00 1.916914691479653925e+02 -7.064550950796744111e-01 1.475673446642718289e+01 2.915190000000000000e+05
1.360282609297778444e+00 1.907056209602527019e+02 1.520884470214166062e-01 1.197995388463954036e+01 2.946970000000000000e+05
1.366565686457597906e+00 1.898387473607447475e+02 3.778873489291194321e-02 1.280990808842659412e+01 2.968170000000000000e+05
1.372851498482432708e+00 1.886445207494420799e+02 -1.174752941511122639e+00 1.338921049030613908e+01 3.007390000000000000e+05
1.379135372929401804e+00 1.877089142332019094e+02 -2.212713850601378540e-01 1.434341117584000358e+01 3.019210000000000000e+05
1.385409567149057164e+00 1.869043405295731759e+02 -6.940053648772676054e-01 1.213545450172735762e+01 3.054570000000000000e+05
1.391698641219299315e+00 1.853276396004325193e+02 7.363205926944301760e-01 1.254343726433125994e+01 3.088390000000000000e+05
1.397984451439470810e+00 1.852941443683936029e+02 -7.888215408235419446e-01 1.269070746592758958e+01 3.106410000000000000e+05
1.404267883409181961e+00 1.847641281156693367e+02 -9.083857369932732961e-01 1.180236317368800059e+01 3.144850000000000000e+05
1.410554779484869181e+00 1.832937465912543757e+02 -2.172407069943754765e-01 1.216376977602961418e+01 3.161130000000000000e+05
1.416837833547465397e+00 1.823765215532225454e+02 -2.358814782082844508e-01 1.338938168395049821e+01 3.202750000000000000e+05
1.423118177187137068e+00 1.817214193465661651e+02 -8.458025553269924446e-01 1.322885861234420268e+01 3.211090000000000000e+05
1.429397801164240089e+00 1.803114397521291039e+02 5.332979923813844225e-01 1.153845018764506669e+01 3.261210000000000000e+05
1.435686921822787232e+00 1.801119138506738864e+02 8.862267270123272769e-03 1.332755633035165133e+01 3.277270000000000000e+05
1.441977121769299597e+00 1.787064256179950803e+02 -1.736386358440016597e-01 1.101701010028347660e+01 3.318210000000000000e+05
1.448253667853332427e+00 1.777473539992501230e+02 -4.467149639446133524e-01 1.368218762426212542e+01 3.324970000000000000e+05
1.454532348972172651e+00 1.776126958615539309e+02 1.235427013357540821e-01 1.124215493157308288e+01 3.373530000000000000e+05
